>pcount	tstamp	src_dst_idn	port_port_idn	netrange_idn	country_idn	src_idn	dst_idn	lat	lon
4350	1560.661	40	171	21	232	0	21	34.012	-118.468
4351	1560.663	40	177	21	232	0	21	34.012	-118.468
4352	1560.664	40	177	21	232	0	21	34.012	-118.468
4352	1560.437	41	184	1	-1	21	0	0.000	0.000
4353	1560.673	41	173	1	-1	21	0	0.000	0.000
4354	1560.674	41	173	1	-1	21	0	0.000	0.000
4355	1560.676	41	175	1	-1	21	0	0.000	0.000
4356	1560.682	40	178	21	232	0	21	34.012	-118.468
4357	1560.684	40	178	21	232	0	21	34.012	-118.468
4358	1560.685	41	175	1	-1	21	0	0.000	0.000
4359	1560.688	41	175	1	-1	21	0	0.000	0.000
4360	1560.698	40	171	21	232	0	21	34.012	-118.468
4361	1560.700	40	171	21	232	0	21	34.012	-118.468
4362	1560.702	41	175	1	-1	21	0	0.000	0.000
4363	1560.704	41	175	1	-1	21	0	0.000	0.000
4364	1560.706	41	175	1	-1	21	0	0.000	0.000
4365	1560.708	41	175	1	-1	21	0	0.000	0.000
4367	1560.718	41	175	1	-1	21	0	0.000	0.000
4367	1560.719	41	175	1	-1	21	0	0.000	0.000
4368	1560.722	41	175	1	-1	21	0	0.000	0.000
4369	1560.724	41	175	1	-1	21	0	0.000	0.000
4370	1560.726	41	175	1	-1	21	0	0.000	0.000
4371	1560.727	41	175	1	-1	21	0	0.000	0.000
4372	1560.729	41	175	1	-1	21	0	0.000	0.000
4373	1560.731	41	175	1	-1	21	0	0.000	0.000
4374	1560.733	41	175	1	-1	21	0	0.000	0.000
4375	1560.734	41	175	1	-1	21	0	0.000	0.000
4376	1560.741	41	175	1	-1	21	0	0.000	0.000
4377	1560.748	41	175	1	-1	21	0	0.000	0.000
4378	1560.749	41	175	1	-1	21	0	0.000	0.000
4379	1560.751	41	175	1	-1	21	0	0.000	0.000
4380	1560.757	41	175	1	-1	21	0	0.000	0.000
4381	1560.758	41	175	1	-1	21	0	0.000	0.000
4382	1560.760	41	175	1	-1	21	0	0.000	0.000
4383	1560.765	41	175	1	-1	21	0	0.000	0.000
4384	1560.767	41	175	1	-1	21	0	0.000	0.000
4385	1560.769	41	175	1	-1	21	0	0.000	0.000
4386	1560.779	41	175	1	-1	21	0	0.000	0.000
4387	1560.781	41	175	1	-1	21	0	0.000	0.000
4388	1560.790	41	175	1	-1	21	0	0.000	0.000
4389	1560.792	41	181	1	-1	21	0	0.000	0.000
4390	1560.794	41	173	1	-1	21	0	0.000	0.000
4391	1560.795	41	173	1	-1	21	0	0.000	0.000
4392	1560.797	41	173	1	-1	21	0	0.000	0.000
4393	1560.799	41	173	1	-1	21	0	0.000	0.000
4394	1560.800	41	173	1	-1	21	0	0.000	0.000
4395	1560.802	41	173	1	-1	21	0	0.000	0.000
4396	1560.805	41	173	1	-1	21	0	0.000	0.000
4397	1560.812	41	173	1	-1	21	0	0.000	0.000
4398	1560.814	41	181	1	-1	21	0	0.000	0.000
4399	1560.815	41	181	1	-1	21	0	0.000	0.000
4400	1560.821	41	181	1	-1	21	0	0.000	0.000
4401	1560.823	41	173	1	-1	21	0	0.000	0.000
4402	1560.824	41	173	1	-1	21	0	0.000	0.000
4403	1560.831	41	173	1	-1	21	0	0.000	0.000
4404	1560.833	41	182	1	-1	21	0	0.000	0.000
4405	1560.834	41	182	1	-1	21	0	0.000	0.000
4406	1560.837	41	182	1	-1	21	0	0.000	0.000
4407	1560.843	41	182	1	-1	21	0	0.000	0.000
4408	1560.844	41	183	1	-1	21	0	0.000	0.000
4409	1560.846	41	184	1	-1	21	0	0.000	0.000
4410	1560.850	40	171	21	232	0	21	34.012	-118.468
4411	1560.855	13	106	6	232	0	6	39.564	-75.597
4412	1560.856	41	183	1	-1	21	0	0.000	0.000
4413	1560.858	41	183	1	-1	21	0	0.000	0.000
4414	1560.864	41	183	1	-1	21	0	0.000	0.000
4415	1560.865	41	184	1	-1	21	0	0.000	0.000
4416	1560.867	40	171	21	232	0	21	34.012	-118.468
4417	1560.871	40	171	21	232	0	21	34.012	-118.468
4418	1560.881	41	184	1	-1	21	0	0.000	0.000
4419	1560.883	41	184	1	-1	21	0	0.000	0.000
4420	1560.884	41	173	1	-1	21	0	0.000	0.000
4421	1560.886	41	173	1	-1	21	0	0.000	0.000
4422	1560.887	41	173	1	-1	21	0	0.000	0.000
4423	1560.889	41	173	1	-1	21	0	0.000	0.000
4424	1560.892	41	173	1	-1	21	0	0.000	0.000
4426	1560.914	41	173	1	-1	21	0	0.000	0.000
4427	1560.916	41	173	1	-1	21	0	0.000	0.000
4428	1560.927	41	173	1	-1	21	0	0.000	0.000
4429	1560.929	41	173	1	-1	21	0	0.000	0.000
4430	1560.931	40	171	21	232	0	21	34.012	-118.468
4431	1560.941	40	171	21	232	0	21	34.012	-118.468
4432	1560.943	40	171	21	232	0	21	34.012	-118.468
4433	1560.948	40	171	21	232	0	21	34.012	-118.468
4434	1560.952	41	173	1	-1	21	0	0.000	0.000
4435	1560.954	12	109	1	-1	6	0	0.000	0.000
4436	1560.958	40	171	21	232	0	21	34.012	-118.468
4437	1560.969	40	171	21	232	0	21	34.012	-118.468
4438	1560.971	40	171	21	232	0	21	34.012	-118.468
4439	1560.980	40	171	21	232	0	21	34.012	-118.468
4440	1560.982	40	171	21	232	0	21	34.012	-118.468
4441	1560.984	41	173	1	-1	21	0	0.000	0.000
4442	1560.987	41	173	1	-1	21	0	0.000	0.000
4443	1560.992	41	173	1	-1	21	0	0.000	0.000
4444	1560.998	41	173	1	-1	21	0	0.000	0.000
4445	1561.001	41	173	1	-1	21	0	0.000	0.000
4446	1561.007	41	173	1	-1	21	0	0.000	0.000
4447	1561.014	41	173	1	-1	21	0	0.000	0.000
4448	1561.029	41	173	1	-1	21	0	0.000	0.000
4449	1561.031	41	173	1	-1	21	0	0.000	0.000
4450	1561.038	41	173	1	-1	21	0	0.000	0.000
4451	1561.040	41	173	1	-1	21	0	0.000	0.000
4452	1561.046	41	173	1	-1	21	0	0.000	0.000
4453	1561.048	41	173	1	-1	21	0	0.000	0.000
4454	1561.053	41	173	1	-1	21	0	0.000	0.000
4454	1560.893	29	185	1	-1	15	0	0.000	0.000
4455	1561.057	41	173	1	-1	21	0	0.000	0.000
4456	1561.063	40	171	21	232	0	21	34.012	-118.468
4457	1561.065	40	171	21	232	0	21	34.012	-118.468
4458	1561.066	40	174	21	232	0	21	34.012	-118.468
4460	1561.073	41	175	1	-1	21	0	0.000	0.000
4461	1561.075	41	175	1	-1	21	0	0.000	0.000
4462	1561.092	40	174	21	232	0	21	34.012	-118.468
4463	1561.095	40	174	21	232	0	21	34.012	-118.468
4464	1561.104	40	174	21	232	0	21	34.012	-118.468
4465	1561.106	40	174	21	232	0	21	34.012	-118.468
4466	1561.108	29	179	1	-1	15	0	0.000	0.000
4467	1561.111	29	179	1	-1	15	0	0.000	0.000
4469	1561.131	29	179	1	-1	15	0	0.000	0.000
4469	1561.125	29	179	1	-1	15	0	0.000	0.000
4470	1561.141	29	179	1	-1	15	0	0.000	0.000
4471	1561.143	41	175	1	-1	21	0	0.000	0.000
4472	1561.145	41	175	1	-1	21	0	0.000	0.000
4473	1561.152	40	174	21	232	0	21	34.012	-118.468
4474	1561.153	40	174	21	232	0	21	34.012	-118.468
4475	1561.155	40	174	21	232	0	21	34.012	-118.468
4476	1561.159	40	174	21	232	0	21	34.012	-118.468
4477	1561.165	40	174	21	232	0	21	34.012	-118.468
4478	1561.167	40	174	21	232	0	21	34.012	-118.468
4479	1561.169	40	174	21	232	0	21	34.012	-118.468
4480	1561.180	41	175	1	-1	21	0	0.000	0.000
4481	1561.182	41	175	1	-1	21	0	0.000	0.000
4482	1561.189	40	174	21	232	0	21	34.012	-118.468
4483	1561.191	40	174	21	232	0	21	34.012	-118.468
4484	1561.192	41	175	1	-1	21	0	0.000	0.000
4485	1561.202	41	175	1	-1	21	0	0.000	0.000
4486	1561.216	41	175	1	-1	21	0	0.000	0.000
4487	1561.218	41	175	1	-1	21	0	0.000	0.000
4488	1561.220	41	175	1	-1	21	0	0.000	0.000
4489	1561.222	41	175	1	-1	21	0	0.000	0.000
4490	1561.223	41	175	1	-1	21	0	0.000	0.000
4491	1561.233	40	174	21	232	0	21	34.012	-118.468
4492	1561.235	40	174	21	232	0	21	34.012	-118.468
4493	1561.236	40	174	21	232	0	21	34.012	-118.468
4494	1561.241	40	174	21	232	0	21	34.012	-118.468
4494	1561.072	28	186	15	74	0	15	48.860	2.350
4495	1561.250	40	174	21	232	0	21	34.012	-118.468
4496	1561.252	40	174	21	232	0	21	34.012	-118.468
4497	1561.254	40	174	21	232	0	21	34.012	-118.468
4498	1561.260	41	175	1	-1	21	0	0.000	0.000
4499	1561.262	41	175	1	-1	21	0	0.000	0.000
4500	1561.264	41	175	1	-1	21	0	0.000	0.000
4501	1561.267	41	175	1	-1	21	0	0.000	0.000
4502	1561.276	40	174	21	232	0	21	34.012	-118.468
4503	1561.278	40	174	21	232	0	21	34.012	-118.468
4505	1561.283	40	174	21	232	0	21	34.012	-118.468
4507	1561.294	40	174	21	232	0	21	34.012	-118.468
4508	1561.316	40	174	21	232	0	21	34.012	-118.468
4509	1561.333	40	174	21	232	0	21	34.012	-118.468
4510	1561.335	40	174	21	232	0	21	34.012	-118.468
4511	1561.337	41	175	1	-1	21	0	0.000	0.000
4511	1561.347	40	174	21	232	0	21	34.012	-118.468
4512	1561.349	41	175	1	-1	21	0	0.000	0.000
4506	1561.286	40	174	21	232	0	21	34.012	-118.468
4513	1561.353	41	175	1	-1	21	0	0.000	0.000
4514	1561.355	41	175	1	-1	21	0	0.000	0.000
4515	1561.358	41	175	1	-1	21	0	0.000	0.000
4516	1561.361	41	175	1	-1	21	0	0.000	0.000
4517	1561.363	40	171	21	232	0	21	34.012	-118.468
4518	1561.369	41	175	1	-1	21	0	0.000	0.000
4519	1561.371	41	175	1	-1	21	0	0.000	0.000
4520	1561.382	41	175	1	-1	21	0	0.000	0.000
4521	1561.385	41	175	1	-1	21	0	0.000	0.000
4522	1561.387	41	175	1	-1	21	0	0.000	0.000
4523	1561.389	41	175	1	-1	21	0	0.000	0.000
4524	1561.391	41	175	1	-1	21	0	0.000	0.000
4525	1561.396	41	175	1	-1	21	0	0.000	0.000
4526	1561.404	41	175	1	-1	21	0	0.000	0.000
4527	1561.406	41	175	1	-1	21	0	0.000	0.000
4528	1561.416	41	175	1	-1	21	0	0.000	0.000
4529	1561.419	41	175	1	-1	21	0	0.000	0.000
4530	1561.429	41	175	1	-1	21	0	0.000	0.000
4531	1561.432	41	175	1	-1	21	0	0.000	0.000
4532	1561.442	41	175	1	-1	21	0	0.000	0.000
4533	1561.444	41	175	1	-1	21	0	0.000	0.000
4534	1561.446	41	175	1	-1	21	0	0.000	0.000
4535	1561.447	41	175	1	-1	21	0	0.000	0.000
4536	1561.454	41	175	1	-1	21	0	0.000	0.000
4537	1561.455	40	171	21	232	0	21	34.012	-118.468
4538	1561.467	40	171	21	232	0	21	34.012	-118.468
4539	1561.468	40	171	21	232	0	21	34.012	-118.468
4540	1561.470	41	175	1	-1	21	0	0.000	0.000
4541	1561.472	41	175	1	-1	21	0	0.000	0.000
4542	1561.475	41	175	1	-1	21	0	0.000	0.000
4543	1561.478	41	175	1	-1	21	0	0.000	0.000
4544	1561.487	41	175	1	-1	21	0	0.000	0.000
4545	1561.490	41	175	1	-1	21	0	0.000	0.000
4546	1561.492	41	175	1	-1	21	0	0.000	0.000
4547	1561.495	40	171	21	232	0	21	34.012	-118.468
4548	1561.499	40	176	21	232	0	21	34.012	-118.468
4549	1561.503	40	176	21	232	0	21	34.012	-118.468
4550	1561.515	40	171	21	232	0	21	34.012	-118.468
4551	1561.516	40	171	21	232	0	21	34.012	-118.468
4552	1561.518	40	176	21	232	0	21	34.012	-118.468
4553	1561.521	40	171	21	232	0	21	34.012	-118.468
4554	1561.523	40	176	21	232	0	21	34.012	-118.468
4555	1561.532	40	180	21	232	0	21	34.012	-118.468
4556	1561.533	40	180	21	232	0	21	34.012	-118.468
4557	1561.535	40	180	21	232	0	21	34.012	-118.468
4558	1561.541	40	180	21	232	0	21	34.012	-118.468
4559	1561.550	40	177	21	232	0	21	34.012	-118.468
4560	1561.552	41	181	1	-1	21	0	0.000	0.000
4561	1561.556	41	181	1	-1	21	0	0.000	0.000
4562	1561.558	41	181	1	-1	21	0	0.000	0.000
4563	1561.563	41	181	1	-1	21	0	0.000	0.000
4564	1561.573	41	181	1	-1	21	0	0.000	0.000
4565	1561.575	41	182	1	-1	21	0	0.000	0.000
4566	1561.576	40	177	21	232	0	21	34.012	-118.468
4567	1561.580	40	177	21	232	0	21	34.012	-118.468
4568	1561.582	40	177	21	232	0	21	34.012	-118.468
4569	1561.585	40	178	21	232	0	21	34.012	-118.468
4570	1561.587	40	178	21	232	0	21	34.012	-118.468
4571	1561.593	40	171	21	232	0	21	34.012	-118.468
4572	1561.595	41	183	1	-1	21	0	0.000	0.000
4573	1561.607	41	182	1	-1	21	0	0.000	0.000
4574	1561.612	41	182	1	-1	21	0	0.000	0.000
4575	1561.613	41	182	1	-1	21	0	0.000	0.000
4576	1561.622	40	171	21	232	0	21	34.012	-118.468
4577	1561.624	41	182	1	-1	21	0	0.000	0.000
4578	1561.631	41	184	1	-1	21	0	0.000	0.000
4580	1561.654	41	183	1	-1	21	0	0.000	0.000
4581	1561.665	41	183	1	-1	21	0	0.000	0.000
4582	1561.667	40	178	21	232	0	21	34.012	-118.468
4583	1561.684	40	171	21	232	0	21	34.012	-118.468
4584	1561.686	28	172	15	74	0	15	48.860	2.350
4586	1561.692	40	171	21	232	0	21	34.012	-118.468
4586	1561.701	40	178	21	232	0	21	34.012	-118.468
4587	1561.711	40	171	21	232	0	21	34.012	-118.468
4588	1561.713	40	171	21	232	0	21	34.012	-118.468
4589	1561.716	41	183	1	-1	21	0	0.000	0.000
4590	1561.717	40	171	21	232	0	21	34.012	-118.468
4591	1561.719	40	171	21	232	0	21	34.012	-118.468
4592	1561.724	40	171	21	232	0	21	34.012	-118.468
4593	1561.735	40	171	21	232	0	21	34.012	-118.468
4594	1561.738	40	171	21	232	0	21	34.012	-118.468
4595	1561.748	41	184	1	-1	21	0	0.000	0.000
4596	1561.750	40	171	21	232	0	21	34.012	-118.468
4597	1561.752	40	171	21	232	0	21	34.012	-118.468
4598	1561.755	40	171	21	232	0	21	34.012	-118.468
4599	1561.761	40	171	21	232	0	21	34.012	-118.468
4600	1561.763	40	171	21	232	0	21	34.012	-118.468
4601	1561.764	40	171	21	232	0	21	34.012	-118.468
4602	1561.770	40	174	21	232	0	21	34.012	-118.468
4603	1561.773	40	174	21	232	0	21	34.012	-118.468
4604	1561.788	41	184	1	-1	21	0	0.000	0.000
4605	1561.789	28	166	15	74	0	15	48.860	2.350
4606	1561.791	28	166	15	74	0	15	48.860	2.350
4607	1561.793	28	166	15	74	0	15	48.860	2.350
4607	1561.633	29	187	1	-1	15	0	0.000	0.000
4608	1561.807	40	174	21	232	0	21	34.012	-118.468
4609	1561.809	40	174	21	232	0	21	34.012	-118.468
4610	1561.820	41	175	1	-1	21	0	0.000	0.000
4611	1561.824	41	175	1	-1	21	0	0.000	0.000
4612	1561.828	40	174	21	232	0	21	34.012	-118.468
4613	1561.836	41	175	1	-1	21	0	0.000	0.000
4614	1561.839	41	175	1	-1	21	0	0.000	0.000
4615	1561.843	40	174	21	232	0	21	34.012	-118.468
4616	1561.849	40	174	21	232	0	21	34.012	-118.468
4617	1561.852	40	174	21	232	0	21	34.012	-118.468
4618	1561.854	40	174	21	232	0	21	34.012	-118.468
4619	1561.860	40	174	21	232	0	21	34.012	-118.468
4620	1561.867	40	174	21	232	0	21	34.012	-118.468
4621	1561.869	40	174	21	232	0	21	34.012	-118.468
4622	1561.872	40	174	21	232	0	21	34.012	-118.468
4623	1561.874	40	174	21	232	0	21	34.012	-118.468
4624	1561.878	40	174	21	232	0	21	34.012	-118.468
4625	1561.888	41	175	1	-1	21	0	0.000	0.000
4626	1561.892	41	175	1	-1	21	0	0.000	0.000
4627	1561.894	41	175	1	-1	21	0	0.000	0.000
4628	1561.898	41	175	1	-1	21	0	0.000	0.000
4629	1561.900	41	175	1	-1	21	0	0.000	0.000
4630	1561.902	41	175	1	-1	21	0	0.000	0.000
4631	1561.903	41	175	1	-1	21	0	0.000	0.000
4632	1561.909	41	175	1	-1	21	0	0.000	0.000
4633	1561.925	40	174	21	232	0	21	34.012	-118.468
4634	1561.937	40	174	21	232	0	21	34.012	-118.468
4635	1561.939	40	174	21	232	0	21	34.012	-118.468
4636	1561.942	40	174	21	232	0	21	34.012	-118.468
4637	1561.944	40	174	21	232	0	21	34.012	-118.468
4638	1561.946	40	174	21	232	0	21	34.012	-118.468
4639	1561.956	40	174	21	232	0	21	34.012	-118.468
4640	1561.958	40	174	21	232	0	21	34.012	-118.468
4641	1561.959	40	174	21	232	0	21	34.012	-118.468
4642	1561.961	40	174	21	232	0	21	34.012	-118.468
4643	1561.963	40	174	21	232	0	21	34.012	-118.468
4644	1561.968	40	174	21	232	0	21	34.012	-118.468
4645	1561.978	40	174	21	232	0	21	34.012	-118.468
4646	1561.980	40	174	21	232	0	21	34.012	-118.468
4647	1561.982	40	174	21	232	0	21	34.012	-118.468
4648	1561.983	40	174	21	232	0	21	34.012	-118.468
4649	1561.990	40	174	21	232	0	21	34.012	-118.468
4650	1561.993	40	174	21	232	0	21	34.012	-118.468
4651	1562.003	40	174	21	232	0	21	34.012	-118.468
4652	1562.005	40	174	21	232	0	21	34.012	-118.468
4653	1562.007	40	174	21	232	0	21	34.012	-118.468
4654	1562.017	40	174	21	232	0	21	34.012	-118.468
4655	1562.022	40	174	21	232	0	21	34.012	-118.468
4656	1562.024	40	174	21	232	0	21	34.012	-118.468
4657	1562.026	40	174	21	232	0	21	34.012	-118.468
4658	1562.031	40	174	21	232	0	21	34.012	-118.468
4659	1562.042	40	176	21	232	0	21	34.012	-118.468
4660	1562.044	40	176	21	232	0	21	34.012	-118.468
4661	1562.045	40	176	21	232	0	21	34.012	-118.468
4662	1562.047	40	176	21	232	0	21	34.012	-118.468
4663	1562.052	40	176	21	232	0	21	34.012	-118.468
4664	1562.063	40	180	21	232	0	21	34.012	-118.468
4665	1562.064	40	177	21	232	0	21	34.012	-118.468
4666	1562.066	40	180	21	232	0	21	34.012	-118.468
4667	1562.068	40	180	21	232	0	21	34.012	-118.468
4668	1562.070	40	180	21	232	0	21	34.012	-118.468
4669	1562.072	40	180	21	232	0	21	34.012	-118.468
4670	1562.074	40	178	21	232	0	21	34.012	-118.468
4671	1562.076	28	186	15	74	0	15	48.860	2.350
4672	1562.079	40	177	21	232	0	21	34.012	-118.468
4673	1562.086	40	177	21	232	0	21	34.012	-118.468
4674	1562.088	40	178	21	232	0	21	34.012	-118.468
4675	1562.090	40	178	21	232	0	21	34.012	-118.468
4676	1562.099	40	178	21	232	0	21	34.012	-118.468
4677	1562.101	40	174	21	232	0	21	34.012	-118.468
4678	1562.103	41	181	1	-1	21	0	0.000	0.000
4679	1562.105	41	181	1	-1	21	0	0.000	0.000
4680	1562.112	41	182	1	-1	21	0	0.000	0.000
4681	1562.126	41	182	1	-1	21	0	0.000	0.000
4682	1562.136	41	182	1	-1	21	0	0.000	0.000
4683	1562.137	41	183	1	-1	21	0	0.000	0.000
4684	1562.145	41	184	1	-1	21	0	0.000	0.000
4685	1562.146	41	183	1	-1	21	0	0.000	0.000
4686	1562.148	41	183	1	-1	21	0	0.000	0.000
4687	1562.154	41	184	1	-1	21	0	0.000	0.000
4688	1562.157	41	184	1	-1	21	0	0.000	0.000
4689	1562.163	40	174	21	232	0	21	34.012	-118.468
4690	1562.165	40	174	21	232	0	21	34.012	-118.468
4691	1562.166	40	174	21	232	0	21	34.012	-118.468
4692	1562.171	40	174	21	232	0	21	34.012	-118.468
4693	1562.184	40	174	21	232	0	21	34.012	-118.468
4694	1562.186	40	174	21	232	0	21	34.012	-118.468
4695	1562.187	40	174	21	232	0	21	34.012	-118.468
4696	1562.189	40	176	21	232	0	21	34.012	-118.468
4697	1562.191	40	180	21	232	0	21	34.012	-118.468
4698	1562.195	40	180	21	232	0	21	34.012	-118.468
4699	1562.197	40	177	21	232	0	21	34.012	-118.468
4700	1562.203	40	177	21	232	0	21	34.012	-118.468
4701	1562.205	40	177	21	232	0	21	34.012	-118.468
4702	1562.211	40	178	21	232	0	21	34.012	-118.468
4703	1562.220	40	178	21	232	0	21	34.012	-118.468
4704	1562.222	41	182	1	-1	21	0	0.000	0.000
4705	1562.223	41	175	1	-1	21	0	0.000	0.000
4706	1562.229	41	181	1	-1	21	0	0.000	0.000
4707	1562.233	41	182	1	-1	21	0	0.000	0.000
4708	1562.236	41	181	1	-1	21	0	0.000	0.000
4709	1562.242	41	182	1	-1	21	0	0.000	0.000
4710	1562.243	41	175	1	-1	21	0	0.000	0.000
4711	1562.245	41	175	1	-1	21	0	0.000	0.000
4712	1562.252	41	181	1	-1	21	0	0.000	0.000
4713	1562.254	41	175	1	-1	21	0	0.000	0.000
4714	1562.261	41	175	1	-1	21	0	0.000	0.000
4715	1562.263	41	182	1	-1	21	0	0.000	0.000
4716	1562.265	41	182	1	-1	21	0	0.000	0.000
4717	1562.274	40	174	21	232	0	21	34.012	-118.468
4718	1562.276	40	176	21	232	0	21	34.012	-118.468
4719	1562.278	41	183	1	-1	21	0	0.000	0.000
4720	1562.281	41	184	1	-1	21	0	0.000	0.000
4721	1562.284	41	184	1	-1	21	0	0.000	0.000
4722	1562.287	41	183	1	-1	21	0	0.000	0.000
4723	1562.298	41	184	1	-1	21	0	0.000	0.000
4724	1562.300	41	184	1	-1	21	0	0.000	0.000
4725	1562.303	41	183	1	-1	21	0	0.000	0.000
4726	1562.304	41	183	1	-1	21	0	0.000	0.000
4727	1562.306	41	184	1	-1	21	0	0.000	0.000
4728	1562.308	41	183	1	-1	21	0	0.000	0.000
4729	1562.309	40	180	21	232	0	21	34.012	-118.468
4730	1562.311	40	180	21	232	0	21	34.012	-118.468
4731	1562.314	40	174	21	232	0	21	34.012	-118.468
4732	1562.318	41	175	1	-1	21	0	0.000	0.000
4733	1562.325	41	181	1	-1	21	0	0.000	0.000
4734	1562.326	41	175	1	-1	21	0	0.000	0.000
4735	1562.331	41	181	1	-1	21	0	0.000	0.000
4736	1562.332	40	176	21	232	0	21	34.012	-118.468
4737	1562.349	40	174	21	232	0	21	34.012	-118.468
4738	1562.351	40	174	21	232	0	21	34.012	-118.468
4739	1562.353	40	180	21	232	0	21	34.012	-118.468
4740	1562.354	41	182	1	-1	21	0	0.000	0.000
4741	1562.356	41	182	1	-1	21	0	0.000	0.000
4742	1562.358	41	182	1	-1	21	0	0.000	0.000
4743	1562.359	41	182	1	-1	21	0	0.000	0.000
4744	1562.361	40	178	21	232	0	21	34.012	-118.468
4745	1562.364	40	177	21	232	0	21	34.012	-118.468
4746	1562.374	40	178	21	232	0	21	34.012	-118.468
4747	1562.376	40	177	21	232	0	21	34.012	-118.468
4748	1562.378	41	182	1	-1	21	0	0.000	0.000
4750	1562.381	40	177	21	232	0	21	34.012	-118.468
4751	1562.383	41	182	1	-1	21	0	0.000	0.000
4752	1562.384	41	175	1	-1	21	0	0.000	0.000
4753	1562.394	41	175	1	-1	21	0	0.000	0.000
4754	1562.396	41	182	1	-1	21	0	0.000	0.000
4755	1562.398	41	182	1	-1	21	0	0.000	0.000
4757	1562.401	41	182	1	-1	21	0	0.000	0.000
4758	1562.403	41	181	1	-1	21	0	0.000	0.000
4759	1562.404	41	175	1	-1	21	0	0.000	0.000
4760	1562.414	41	181	1	-1	21	0	0.000	0.000
4761	1562.416	41	181	1	-1	21	0	0.000	0.000
4762	1562.418	41	181	1	-1	21	0	0.000	0.000
4763	1562.421	41	184	1	-1	21	0	0.000	0.000
4764	1562.423	41	184	1	-1	21	0	0.000	0.000
4765	1562.425	41	184	1	-1	21	0	0.000	0.000
4766	1562.428	41	175	1	-1	21	0	0.000	0.000
4766	1562.429	40	178	21	232	0	21	34.012	-118.468
4766	1562.430	41	182	1	-1	21	0	0.000	0.000
4767	1562.432	41	184	1	-1	21	0	0.000	0.000
4768	1562.436	41	184	1	-1	21	0	0.000	0.000
4769	1562.438	41	184	1	-1	21	0	0.000	0.000
4770	1562.445	41	183	1	-1	21	0	0.000	0.000
4771	1562.446	41	183	1	-1	21	0	0.000	0.000
4772	1562.457	41	183	1	-1	21	0	0.000	0.000
4773	1562.458	41	183	1	-1	21	0	0.000	0.000
4774	1562.460	41	183	1	-1	21	0	0.000	0.000
4775	1562.462	41	183	1	-1	21	0	0.000	0.000
4776	1562.463	41	184	1	-1	21	0	0.000	0.000
4777	1562.465	41	184	1	-1	21	0	0.000	0.000
4778	1562.467	41	183	1	-1	21	0	0.000	0.000
4779	1562.470	41	184	1	-1	21	0	0.000	0.000
4780	1562.479	41	184	1	-1	21	0	0.000	0.000
4781	1562.481	41	183	1	-1	21	0	0.000	0.000
4782	1562.483	41	183	1	-1	21	0	0.000	0.000
4784	1562.486	40	176	21	232	0	21	34.012	-118.468
4785	1562.487	40	174	21	232	0	21	34.012	-118.468
4786	1562.494	40	180	21	232	0	21	34.012	-118.468
4786	1562.484	41	183	1	-1	21	0	0.000	0.000
4787	1562.504	40	180	21	232	0	21	34.012	-118.468
4788	1562.506	41	181	1	-1	21	0	0.000	0.000
4789	1562.509	41	181	1	-1	21	0	0.000	0.000
4790	1562.510	41	175	1	-1	21	0	0.000	0.000
4791	1562.514	41	175	1	-1	21	0	0.000	0.000
4792	1562.524	41	175	1	-1	21	0	0.000	0.000
4793	1562.526	40	180	21	232	0	21	34.012	-118.468
4794	1562.527	40	180	21	232	0	21	34.012	-118.468
4795	1562.529	40	174	21	232	0	21	34.012	-118.468
4796	1562.531	41	182	1	-1	21	0	0.000	0.000
4797	1562.533	41	182	1	-1	21	0	0.000	0.000
4798	1562.534	41	182	1	-1	21	0	0.000	0.000
4799	1562.536	41	182	1	-1	21	0	0.000	0.000
4800	1562.539	41	182	1	-1	21	0	0.000	0.000
4801	1562.550	41	182	1	-1	21	0	0.000	0.000
4802	1562.552	40	180	21	232	0	21	34.012	-118.468
4803	1562.554	40	180	21	232	0	21	34.012	-118.468
4804	1562.556	40	176	21	232	0	21	34.012	-118.468
4805	1562.557	40	174	21	232	0	21	34.012	-118.468
4806	1562.559	40	176	21	232	0	21	34.012	-118.468
4807	1562.561	40	176	21	232	0	21	34.012	-118.468
4808	1562.563	41	182	1	-1	21	0	0.000	0.000
4809	1562.566	41	182	1	-1	21	0	0.000	0.000
4810	1562.573	41	182	1	-1	21	0	0.000	0.000
4811	1562.574	41	175	1	-1	21	0	0.000	0.000
4812	1562.576	41	182	1	-1	21	0	0.000	0.000
4813	1562.582	41	182	1	-1	21	0	0.000	0.000
4814	1562.583	40	174	21	232	0	21	34.012	-118.468
4815	1562.585	40	178	21	232	0	21	34.012	-118.468
4816	1562.591	40	178	21	232	0	21	34.012	-118.468
4817	1562.592	40	178	21	232	0	21	34.012	-118.468
4818	1562.594	40	178	21	232	0	21	34.012	-118.468
4819	1562.597	41	175	1	-1	21	0	0.000	0.000
4820	1562.607	41	175	1	-1	21	0	0.000	0.000
4821	1562.609	41	182	1	-1	21	0	0.000	0.000
4822	1562.610	41	182	1	-1	21	0	0.000	0.000
4823	1562.612	41	181	1	-1	21	0	0.000	0.000
4824	1562.614	41	182	1	-1	21	0	0.000	0.000
4825	1562.615	41	182	1	-1	21	0	0.000	0.000
4826	1562.618	41	181	1	-1	21	0	0.000	0.000
4827	1562.619	41	181	1	-1	21	0	0.000	0.000
4828	1562.623	41	182	1	-1	21	0	0.000	0.000
4829	1562.627	40	177	21	232	0	21	34.012	-118.468
